Time,Count,Accel X (g),Accel Y (g),Accel Z (g),Gyro X (dps),Gyro Y (dps),Gyro Z (dps)
1.812999964,196,0.104800001,-0.359800011,5.779799938,2.073199987,-0.609799981,-0.548799992
1.817000031,197,0.104800001,-0.359800011,5.779799938,2.073199987,-0.609799981,-0.548799992
1.832999945,198,0.086199999,-0.246099994,5.825900078,2.012200117,-0.609799981,-0.548799992
1.840999961,199,0.077200003,-0.183799997,5.859399796,1.951200008,-0.548799992,-0.548799992
1.845000029,200,0.077200003,-0.183799997,5.859399796,1.951200008,-0.548799992,-0.548799992
1.86500001,201,0.089199997,-0.131099999,5.865399837,1.707299948,-0.548799992,-0.609799981
1.873000026,202,0.134100005,-0.065300003,5.867800236,1.524399996,-0.548799992,-0.670700014
1.876999974,203,0.134100005,-0.065300003,5.867800236,1.524399996,-0.548799992,-0.670700014
1.891000032,204,0.189799994,-0.0036,5.893000126,1.280500054,-0.548799992,-0.792699993
1.899999976,205,0.232299998,0.0473,5.949200153,0.975600004,-0.609799981,-0.853699982
1.904000044,206,0.232299998,0.0473,5.949200153,0.975600004,-0.609799981,-0.853699982
1.924999952,207,0.232899994,0.0647,6.046199799,0.792699993,-0.670700014,-0.853699982
1.934000015,208,0.220899999,0.082599998,6.153399944,0.792699993,-0.670700014,-0.792699993
1.942000031,209,0.207800001,0.100599997,6.248000145,0.792699993,-0.609799981,-0.731700003
1.94599998,210,0.207800001,0.100599997,6.248000145,0.792699993,-0.609799981,-0.731700003
1.960000038,211,0.207800001,0.100599997,6.248000145,0.792699993,-0.609799981,-0.731700003
1.968000054,212,0.232299998,0.110200003,6.314499855,0.914600015,-0.548799992,-0.731700003
1.975999951,213,0.248500004,0.136500001,6.338399887,0.914600015,-0.609799981,-0.731700003
1.978999972,214,0.248500004,0.136500001,6.338399887,0.914600015,-0.609799981,-0.731700003
1.991999984,215,0.228100002,0.194600001,6.363599777,0.731700003,-0.609799981,-0.609799981
1.996000051,216,0.228100002,0.194600001,6.363599777,0.731700003,-0.609799981,-0.609799981
2.006999969,217,0.228100002,0.219699994,6.405499935,0.609799981,-0.792699993,-0.548799992
2.010999918,218,0.228100002,0.219699994,6.405499935,0.609799981,-0.792699993,-0.548799992
2.019999981,219,0.248500004,0.210800007,6.414500237,0.487800002,-1.036599994,-0.548799992
2.023999929,220,0.248500004,0.210800007,6.414500237,0.487800002,-1.036599994,-0.548799992
2.046999931,221,0.303600013,0.181999996,6.451000214,0.426800013,-1.158499956,-0.548799992
2.055999994,222,0.325700015,0.141900003,6.547999859,0.487800002,-0.914600015,-0.487800002
2.063999891,223,0.282000005,0.143099993,6.646800041,0.670700014,-0.792699993,-0.304899991
2.068000078,224,0.282000005,0.143099993,6.646800041,0.670700014,-0.792699993,-0.304899991
2.085000038,225,0.243100002,0.175999999,6.702499866,0.548799992,-0.609799981,-0.122000001
2.094000101,226,0.282000005,0.229300007,6.706099987,0.487800002,-0.670700014,-0.122000001
2.09800005,227,0.282000005,0.229300007,6.706099987,0.487800002,-0.670700014,-0.122000001
2.11500001,228,0.333499998,0.228100002,6.684500217,0.365799993,-0.609799981,-0.182899997
2.122999907,229,0.355699986,0.232299998,6.64440012,-0.061000001,-0.487800002,-0.243900001
2.127000093,230,0.355699986,0.232299998,6.64440012,-0.061000001,-0.487800002,-0.243900001
2.144999981,231,0.380199999,0.219699994,6.611999989,-0.487800002,-0.426800013,-0.365799993
2.153000116,232,0.38440001,0.170599997,6.618000031,-0.670700014,-0.182899997,-0.426800013
2.157000065,233,0.38440001,0.170599997,6.618000031,-0.670700014,-0.182899997,-0.426800013
2.167999983,234,0.331099987,0.1096,6.654600143,-0.914600015,0.122000001,-0.426800013
2.171999931,235,0.331099987,0.1096,6.654600143,-0.914600015,0.122000001,-0.426800013
2.181999922,236,0.189799994,-0.034699999,6.775499821,-0.792699993,0.243900001,-0.365799993
2.186000109,237,0.189799994,-0.034699999,6.775499821,-0.792699993,0.243900001,-0.365799993
2.190999985,238,0.189799994,-0.034699999,6.775499821,-0.792699993,0.243900001,-0.365799993
2.204999924,239,0.052700002,-0.193399996,6.945000172,-0.487800002,0.304899991,-0.243900001
2.213000059,240,-0.148499995,-0.332899988,6.992899895,-0.609799981,0.914600015,-0.122000001
2.217000008,241,-0.148499995,-0.332899988,6.992899895,-0.609799981,0.914600015,-0.122000001
2.230999947,242,-0.38499999,-0.50059998,6.930600166,-0.853699982,1.463400006,-0.243900001
2.233999968,243,-0.38499999,-0.50059998,6.930600166,-0.853699982,1.463400006,-0.243900001
2.321000099,252,0.131099999,-0.362199992,5.734899998,0.609799981,1.463400006,0.548799992
2.325000048,253,0.131099999,-0.362199992,5.734899998,0.609799981,1.463400006,0.548799992
2.345000029,254,0.348500013,-0.547900021,5.362999916,0.548799992,1.951200008,0.548799992
2.352999926,255,0.285600007,-0.807699978,5.348100185,0.609799981,2.012200117,0.365799993
2.357000113,256,0.285600007,-0.807699978,5.348100185,0.609799981,2.012200117,0.365799993
2.375,257,0.134100005,-0.94660002,5.463600159,0.670700014,1.585399985,0.304899991
2.382999897,258,0.054499999,-0.948400021,5.507999897,0.670700014,1.341500044,0.182899997
2.385999918,259,0.054499999,-0.948400021,5.507999897,0.670700014,1.341500044,0.182899997
2.398999929,260,-0.0096,-0.903500021,5.478000164,0.670700014,1.219499946,0.122000001
2.40199995,261,-0.0096,-0.903500021,5.478000164,0.670700014,1.219499946,0.122000001
2.414999962,262,-0.067100003,-0.839999974,5.434899807,0.792699993,1.341500044,0.182899997
2.423000097,263,-0.073600002,-0.771200001,5.379799843,0.975600004,1.219499946,0.304899991
2.427000046,264,-0.073600002,-0.771200001,5.379799843,0.975600004,1.219499946,0.304899991
2.440000057,265,-0.073600002,-0.771200001,5.379799843,0.975600004,1.219499946,0.304899991
2.448999882,266,-0.039500002,-0.722100019,5.296599865,1.280500054,1.158499956,0.426800013
2.457999945,267,0.0228,-0.691600025,5.198999882,1.585399985,1.219499946,0.548799992
2.460000038,268,0.0228,-0.691600025,5.198999882,1.585399985,1.219499946,0.548799992
2.470999956,269,0.092200004,-0.719699979,5.138500214,1.707299948,1.341500044,0.548799992
2.474999905,270,0.092200004,-0.719699979,5.138500214,1.707299948,1.341500044,0.548799992
2.486000061,271,0.135299996,-0.785000026,5.133699894,2.012200117,1.402400017,0.426800013
2.49000001,272,0.135299996,-0.785000026,5.133699894,2.012200117,1.402400017,0.426800013
2.505000114,273,0.128099993,-0.824500024,5.205599785,2.073199987,1.097599983,0.365799993
2.513000011,274,0.080200002,-0.744199991,5.205599785,2.195100069,0.914600015,0.304899991
2.51699996,275,0.080200002,-0.744199991,5.205599785,2.195100069,0.914600015,0.304899991
